player_id,player_name,player_display_name,position,position_group,headshot_url,season,week,season_type,game_id,team,opponent,completions,passing_attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards,fantasy_points,fantasy_points_ppr,interceptions,two_point,fantasy_points_std,td_points,non_td_fantasy_points,offense_snaps,offense_pct,source_season,source_week,target_share_proxy,carry_share_proxy,fantasy_per_target,fantasy_per_carry,td_rate,red_zone_targets,red_zone_carries,fantasy_points_std_last,fantasy_points_std_roll2,fantasy_points_std_roll3,fantasy_points_std_roll5,fantasy_points_std_ewma,targets_last,targets_roll2,targets_roll3,targets_roll5,targets_ewma,carries_last,carries_roll2,carries_roll3,carries_roll5,carries_ewma,receiving_yards_last,receiving_yards_roll2,receiving_yards_roll3,receiving_yards_roll5,receiving_yards_ewma,rushing_yards_last,rushing_yards_roll2,rushing_yards_roll3,rushing_yards_roll5,rushing_yards_ewma,receptions_last,receptions_roll2,receptions_roll3,receptions_roll5,receptions_ewma,offense_snaps_last,offense_snaps_roll2,offense_snaps_roll3,offense_snaps_roll5,offense_snaps_ewma,offense_pct_last,offense_pct_roll2,offense_pct_roll3,offense_pct_roll5,offense_pct_ewma,td_points_last,td_points_roll2,td_points_roll3,td_points_roll5,td_points_ewma,red_zone_targets_last,red_zone_targets_roll2,red_zone_targets_roll3,red_zone_targets_roll5,red_zone_targets_ewma,red_zone_carries_last,red_zone_carries_roll2,red_zone_carries_roll3,red_zone_carries_roll5,red_zone_carries_ewma,fantasy_points_last,fantasy_points_roll2,fantasy_points_roll3,fantasy_points_roll5,fantasy_points_ewma,fantasy_points_std_momentum,targets_momentum,carries_momentum,offense_pct_momentum,offense_snaps_momentum,red_zone_targets_momentum,red_zone_carries_momentum,opportunity_score,opportunity_momentum,efficiency_score,td_dependency,sustainability_risk,production_momentum,trend_gap,games_played,baseline_projection,volatility,range_low,range_high,confidence,classification,game_total_proxy,team_implied_points_proxy,why,display_name,position_master,team_master,projection,ml_projection,learned_weight_projection,depth_rank,depth_role,depth_note,depth_adjustment,waiver_discovery_score
00-0037594,Julius Chestnut,Julius Chestnut,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bkhv6hpjogvs5b31wwrs",2026,-1,REG,2025_18_TEN_JAX,TEN,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0.0,0.0,0.0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,,2025,18,,,,,,0,0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.030250000000000006,0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.3333333333333333,0.30250000000000005,0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.3333333333333333,0.30250000000000005,0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.030250000000000006,-0.1,0.0,-1.0,,,0.0,0.0,0.16637500000000005,-0.55,0.1818181818181818,0.0,0.0,-0.1,-0.45000000000000007,3.0,0.0,0.015866421566734363,0.6805928233331752,0.7170855929366643,60.166375,Stable,,,['Limited recent opportunity'],Julius Chestnut,RB,,0.6988392081349197,0.35989836,0.6988392081349197,3.0,backup,Depth chart: RB3. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,-0.3011607918650804
00-0036590,Quintin Morris,Quintin Morris,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/auqtvapzdtpdxg6myw6b",2026,1,REG,2026_01_CLE_JAX,JAX,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,2,0,0,-0.5273589448770508,0,0,0,0,0,0.0,0.047619047619047616,0.008264462809917356,0.07721369539551358,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,,2026,1,,,0.0,,,0,0,0.0,3.25,2.1666666666666665,1.75,1.6919375,1,1.0,0.6666666666666666,0.75,0.863875,0,0.0,0.0,0.0,0.0,0,2.5,1.6666666666666667,2.5,2.0693750000000004,0,0.0,0.0,0.0,0.0,0,0.5,0.3333333333333333,0.5,0.413875,,,,,,,,,,,0.0,3.0,2.0,1.5,1.4849999999999999,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.25,2.1666666666666665,1.75,1.6919375,3.0,0.5,0.0,,,0.0,0.0,0.863875,0.5,1.9585443495876143,0.8776919951239333,0.5704997968305566,3.0,-2.5,4.0,1.1389451764188,1.0475803923340574,0.0,2.3932337824258667,60.863875,TD-dependent production,,,"['Limited recent opportunity', 'Recent production is improving', 'Production has significant TD dependence']",Quintin Morris,TE,,1.1885163312417009,1.4682397,1.1885163312417009,3.0,backup,Depth chart: TE3. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,-0.31148366875829914
00-0039792,Devontez Walker,Devontez Walker,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x3x3k5ispk44ms0f7vrv",2026,-1,REG,2025_18_BAL_PIT,BAL,NO,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,2,46,1,0,0,25,21,1,7.0201085963635705,0,1,1,1,0,1.84,0.11764705882352941,0.14124293785310735,0.2753406447324692,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,10.600000000000001,12.600000000000001,0,0,10.600000000000001,6.0,4.600000000000001,,,2025,18,,,5.300000000000001,,0.5660377358490565,0,0,10.600000000000001,5.300000000000001,3.5333333333333337,3.5333333333333337,4.7700000000000005,2,1.0,1.3333333333333333,1.3333333333333333,1.505,0,0.0,0.0,0.0,0.0,46,23.0,15.333333333333334,15.333333333333334,20.7,0,0.0,0.0,0.0,0.0,2,1.0,0.6666666666666666,0.6666666666666666,0.8999999999999999,,,,,,,,,,,6.0,3.0,2.0,2.0,2.6999999999999997,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.600000000000001,5.300000000000001,3.5333333333333337,3.5333333333333337,4.7700000000000005,5.300000000000001,-1.0,0.0,,,0.0,0.0,1.505,-1.0,3.1694352159468444,0.5660377358490565,0.3679245283018867,5.300000000000001,-6.300000000000001,3.0,3.693257861635221,2.6194370896562242,0.0,5.695849348225705,60.88556291034378,TD-dependent production,,,"['Limited recent opportunity', 'Recent production is improving', 'Production has significant TD dependence']",Devontez Walker,WR,,2.683496695121047,2.2897394,2.683496695121047,3.0,backup,Depth chart: WR3. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,-0.3165033048789532
00-0035140,Mecole Hardman,Mecole Hardman,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mswmia17pkencx01nswj",2026,-1,POST,2025_20_BUF_DEN,BUF,DET,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,2,4,1,0,0,23,2,1,0.8255936430650763,0,0,0,0,0,0.17391304347826086,0.05128205128205128,0.06388888888888888,0.12164529914529915,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,6.4,7.4,0,0,6.4,6.0,0.40000000000000036,,,2025,20,,,3.2,,0.9375,0,0,6.4,3.2,2.1333333333333333,2.1333333333333333,2.88,2,1.0,1.0,1.0,1.2025,0,0.0,0.0,0.0,0.0,4,2.0,1.3333333333333333,1.3333333333333333,1.7999999999999998,0,0.0,0.0,0.0,0.0,1,0.5,0.3333333333333333,0.3333333333333333,0.44999999999999996,,,,,,,,,,,6.0,3.0,2.0,2.0,2.6999999999999997,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.4,3.2,2.1333333333333333,2.1333333333333333,2.88,3.2,0.0,0.0,,,0.0,0.0,1.2025,0.0,2.395010395010395,0.9374999999999999,0.609375,3.2,-3.2,3.0,1.6063333333333336,1.5815469220565879,0.0,3.4978795396544857,61.2025,TD-dependent production,,,"['Limited recent opportunity', 'Recent production is improving', 'Production has significant TD dependence']",Mecole Hardman,WR,,1.6791005792894098,1.8147988,1.6791005792894098,6.0,backup,Depth chart: WR6. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,-0.3208994207105902
00-0040238,LeQuint Allen Jr.,LeQuint Allen Jr.,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i0utigksuuvo2njb9wtk",2026,-1,POST,2025_19_BUF_JAX,JAX,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,1,3,0,0,0,0,-0.2955177646363154,0,0,0,0,0,1,1,9,0,0,0,-1,10,0,0.060563455132069066,0,0,0,0,0,-9.0,0.03333333333333333,-0.003424657534246575,0.0476027397260274,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,2.2,0,0,1.2000000000000002,0.0,1.2000000000000002,,,2025,19,,,1.2000000000000002,1.2000000000000002,0.0,0,0,1.2000000000000002,0.7500000000000001,0.8333333333333334,0.8333333333333334,0.9167500000000002,1,0.5,0.3333333333333333,0.3333333333333333,0.44999999999999996,1,1.0,2.0,2.0,1.9075000000000002,9,4.5,3.0,3.0,4.05,3,3.0,5.333333333333333,5.333333333333333,5.1175,1,0.5,0.3333333333333333,0.3333333333333333,0.44999999999999996,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2000000000000002,0.7500000000000001,0.8333333333333334,0.8333333333333334,0.9167500000000002,-0.2499999999999999,0.5,-3.0,,,0.0,0.0,1.499125,-1.1500000000000001,0.6115233886433754,0.0,0.0,-0.2499999999999999,-0.9000000000000002,3.0,0.4808833333333335,0.15585000267351087,1.5305602713383557,1.8890152774874305,61.499125,Stable,,,['Limited recent opportunity'],LeQuint Allen Jr.,RB,,1.709787774412893,2.2530227,1.709787774412893,3.0,backup,Depth chart: RB3. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,-0.3402122255871073
00-0039890,Adonai Mitchell,Adonai Mitchell,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwwacoa3pqapd7pgahfx",2026,1,REG,2026_01_NYJ_TEN,NYJ,GB,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,3,60,0,0,0,59,1,2,3.093464803416282,0,2,2,1,1,1.0169491525423728,0.13043478260869565,0.35119047619047616,0.44148550724637675,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,6.0,9.0,0,0,6.0,0.0,6.0,,,2026,1,,,2.0,,0.0,0,0,6.0,3.0,2.733333333333333,3.125,3.7148874999999997,3,3.0,5.0,5.25,4.315875,0,0.0,0.0,0.0,0.0,60,30.0,27.333333333333332,31.25,37.148875,0,0.0,0.0,0.0,0.0,3,1.5,2.0,2.25,2.2575000000000003,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,3.0,2.733333333333333,3.125,3.7148874999999997,-0.25,-4.5,0.0,,,0.0,0.0,4.315875,-4.5,0.8607495583166797,0.0,0.0,-0.25,-4.25,4.0,1.8060158333333332,1.186947246006653,3.290949479555788,6.020928145371089,64.315875,Stable,,,['Role is trending downward'],Adonai Mitchell,WR,,4.655938812463439,4.5745564,4.655938812463439,2.0,backup,Depth chart: WR2. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,-0.34406118753656134
00-0033869,Mitchell Trubisky,Mitchell Trubisky,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yxs7ix2pmcfv5k1qn1sk",2026,-1,REG,2025_18_NYJ_BUF,BUF,DET,22,29,259,4,0,0,0,0,0,199,120,16,22.484979077882834,12.69439650433404,1,1.3015075376884422,11,7,4,0,5,5,0,0,0,0,-2.909626185428351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,28.86,28.86,0,0,34.86,24.0,10.86,,,2025,18,,,,6.9719999999999995,0.6884681583476764,0,0,34.86,17.63,12.046666666666667,12.046666666666667,16.0522,0,0.0,0.0,0.0,0.0,5,3.0,2.0,2.0,2.4975,0,0.0,0.0,0.0,0.0,5,4.5,3.0,3.0,3.24,0,0.0,0.0,0.0,0.0,,,,,,,,,,,24.0,12.0,8.0,8.0,10.799999999999999,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.86,17.63,12.046666666666667,12.046666666666667,16.0522,16.75,0.0,3.0,,,0.0,0.0,1.373625,1.6500000000000001,11.686013286013285,0.6728049737730654,0.4373232329524925,16.75,-15.1,3.0,0.0,8.457961612650335,0.0,0.0,54.91566338734966,TD-dependent production,,,"['Limited recent opportunity', 'Recent production is improving', 'Production has significant TD dependence']",Mitchell Trubisky,QB,,0.0,0.0,13.104689861127246,2.0,backup,Depth chart: QB2. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,-0.34999999999999987
00-0039754,Devin Culp,Devin Culp,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e32gorf12yuyy6iyijt9",2026,-1,REG,2025_15_ATL_TB,TB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,6,1,0,0,6,0,1,1.7139679592801258,0,0,0,0,0,1.0,0.03125,0.016713091922005572,0.0585741643454039,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,6.6,7.6,0,0,6.6,6.0,0.5999999999999996,,,2025,15,,,6.6,,0.9090909090909092,0,0,6.6,3.3,2.1999999999999997,2.1999999999999997,2.9699999999999998,1,0.5,0.3333333333333333,0.3333333333333333,0.44999999999999996,0,0.0,0.0,0.0,0.0,6,3.0,2.0,2.0,2.6999999999999997,0,0.0,0.0,0.0,0.0,1,0.5,0.3333333333333333,0.3333333333333333,0.44999999999999996,,,,,,,,,,,6.0,3.0,2.0,2.0,2.6999999999999997,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.6,3.3,2.1999999999999997,2.1999999999999997,2.9699999999999998,3.3,0.5,0.0,,,0.0,0.0,0.44999999999999996,0.5,6.6000000000000005,0.9090909090909091,0.5909090909090909,3.3,-2.8,3.0,1.9188181818181818,1.630970263370856,0.0,3.00150620041162,60.45,TD-dependent production,,,"['Limited recent opportunity', 'Recent production is improving', 'Production has significant TD dependence']",Devin Culp,TE,,1.125890397535136,1.254483,1.125890397535136,4.0,backup,Depth chart: TE4. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,-0.374109602464864
00-0037324,Chris Oladokun,Chris Oladokun,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zlcmvcyi6laaklmjv1j2",2026,-1,REG,2025_18_KC_LV,KC,IND,11,17,58,0,0,3,-40,1,1,85,52,2,-15.793260905534135,-8.352303329636069,0,0.6823529411764706,2,0,0,0,1,0,0,1,1,0,-4.800101317814551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,-1.6800000000000002,-1.6800000000000002,0,0,0.31999999999999984,0.0,0.31999999999999984,,,2025,18,,,,0.31999999999999984,0.0,0,0,0.31999999999999984,5.03,5.066666666666667,5.066666666666667,4.109500000000001,0,0.0,0.0,0.0,0.0,1,1.5,1.6666666666666667,1.6666666666666667,1.55,0,0.0,0.0,0.0,0.0,0,5.5,6.0,6.0,4.840000000000001,0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,3.0,2.0,2.0,1.4849999999999999,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.31999999999999984,5.03,5.066666666666667,5.066666666666667,4.109500000000001,-0.11000000000000032,0.0,-0.5,,,0.0,0.0,0.8525000000000001,-0.275,4.8205278592375365,0.36135782941963734,0.23488258912276427,-0.11000000000000032,-0.1649999999999997,3.0,0.0,1.836174766555007,0.0,0.0,60.8525,Stable,,,['Limited recent opportunity'],Chris Oladokun,QB,,0.0,0.0,8.092989707257985,4.0,backup,Depth chart: QB4. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,-0.4399999999999997
00-0040131,Kyle Williams,Kyle Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xkicyhizq6sm86wr5osk",2026,1,REG,2026_01_NE_SEA,NE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,,2026,1,,,,,,0,0,0.0,0.35000000000000003,0.23333333333333336,0.35000000000000003,0.28971250000000004,0,1.0,1.6666666666666667,1.5,1.06975,0,0.0,0.0,0.0,0.0,0,3.5,2.3333333333333335,3.5,2.8971250000000004,0,0.0,0.0,0.0,0.0,0,0.5,0.3333333333333333,0.5,0.413875,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.35000000000000003,0.23333333333333336,0.35000000000000003,0.28971250000000004,0.0,-1.0,0.0,,,0.0,0.0,1.06975,-1.0,0.2708226221079692,0.0,0.0,0.0,-1.0,4.0,0.0,0.12977638846407222,1.4000006768772826,1.6984863703446487,61.06975,Stable,,,['Limited recent opportunity'],Kyle Williams,WR,,1.5492435236109656,1.6183696,1.5492435236109656,4.0,backup,Depth chart: WR4. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,-0.4507564763890344
00-0036429,Charlie Woerner,Charlie Woerner,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tuzldnhk23mvsapfejqd",2026,-1,REG,2025_17_LA_ATL,ATL,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,,2025,17,,,,,,0,0,0.0,0.15000000000000002,0.5000000000000001,0.5000000000000001,0.43725000000000014,0,0.5,1.0,1.0,0.8525000000000001,0,0.0,0.0,0.0,0.0,0,1.5,5.0,5.0,4.3725000000000005,0,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.8525000000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.5000000000000001,0.5000000000000001,0.43725000000000014,-1.0500000000000003,-1.5,0.0,,,0.0,0.0,0.8525000000000001,-1.5,0.5129032258064516,0.0,0.0,-1.0500000000000003,-0.44999999999999973,3.0,0.0,0.20484874908087677,1.2288142949313348,1.6999664178173512,60.8525,Downtrend confirmed,,,['Limited recent opportunity'],Charlie Woerner,TE,,1.464390356374343,1.1459243,1.464390356374343,2.0,backup,Depth chart: TE2. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,-0.48560964362565673
00-0035602,Alex Bachman,Alex Bachman,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xebxem8tzjm0yyygaklg",2026,-1,REG,2025_18_KC_LV,LV,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,1,0,1,0,5,25,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,,2025,18,,,,,,0,0,0.0,0.0,0.10000000000000002,0.10000000000000002,0.09075000000000003,0,0.0,0.3333333333333333,0.3333333333333333,0.30250000000000005,0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.9075000000000002,0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.3333333333333333,0.30250000000000005,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.10000000000000002,0.09075000000000003,-0.30000000000000004,-1.0,0.0,,,0.0,0.0,0.30250000000000005,-1.0,0.30000000000000004,0.0,0.0,-0.30000000000000004,-0.7,3.0,0.0,0.047599264700203106,1.0370553871478436,1.1465336959583108,60.3025,Stable,,,['Limited recent opportunity'],Alex Bachman,WR,,1.0917945415530772,0.6587658,1.0917945415530772,9.0,backup,Depth chart: WR9. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,-0.6082054584469228
